detection_id,image_id,image_path,timestamp,location,ml_classification,corrected_classification,final_classification,confidence,is_reviewed,reviewed_by,bbox_x1,bbox_y1,bbox_x2,bbox_y2,notes
1b83af70-58bb-42e1-beb0-f90f83aa5914,6f946ec7-9122-45c0-b9d6-aae5bd7caac8,/mnt/images/Phils_Secret_Spot/PHILS_SECRET_SPOT_00936.jpg,2021-08-31T09:00:01+00:00,Phils_Secret_Spot,unknown,no animals,no animals,0.805,True,user,1238,1176,1379,1266,
44c9fcd2-b1b1-4ba6-bb3e-be0374175148,d08baecc-da1d-4c0a-82ca-0062f2e11045,/mnt/images/Phils_Secret_Spot/PHILS_SECRET_SPOT_00934.jpg,2021-08-31T08:56:48+00:00,Phils_Secret_Spot,unknown,no animals,no animals,0.823,True,user,1237,1160,1383,1264,
35869f18-81a1-4351-ae04-5a8781a33558,e7abfa7b-b071-42b3-8f63-e40ec6776ed3,/mnt/images/Camphouse/CAMPHOUSE_04296.jpg,2022-06-30T05:57:09+00:00,Camphouse,unknown,pig,pig,0.602,True,user,279,252,380,291,
6309a633-ba48-436f-8f19-715db3dae112,77be9bf9-3788-4918-873a-687cf11da90f,/mnt/images/Camphouse/CAMPHOUSE_04238.jpg,2022-06-27T05:06:55+00:00,Camphouse,unknown,pig,pig,0.885,True,user,400,291,492,360,
6947f2bb-7721-43b6-99c0-5969067e76dd,2477fe58-8727-44ca-903c-a05799f91c12,/mnt/images/Camphouse/CAMPHOUSE_04235.jpg,2022-06-27T05:04:14+00:00,Camphouse,unknown,pig,pig,0.640,True,user,125,263,188,331,
6fd2403c-e35c-4b19-8d88-37c1ee1f7f4c,40efbc61-2d83-445e-adf8-f0ccbcbf1d82,/mnt/images/Camphouse/CAMPHOUSE_04261.jpg,2022-06-28T03:58:08+00:00,Camphouse,unknown,pig,pig,0.874,True,user,179,322,248,428,
73c1f447-14cd-4fa9-8b3a-02c4dc93985f,2477fe58-8727-44ca-903c-a05799f91c12,/mnt/images/Camphouse/CAMPHOUSE_04235.jpg,2022-06-27T05:04:14+00:00,Camphouse,unknown,pig,pig,0.778,True,user,442,341,482,406,
7e70085c-afb4-40d1-9663-b1926508297f,2477fe58-8727-44ca-903c-a05799f91c12,/mnt/images/Camphouse/CAMPHOUSE_04235.jpg,2022-06-27T05:04:14+00:00,Camphouse,unknown,pig,pig,0.800,True,user,342,312,424,394,
7eecf86a-9946-4db5-b95b-ba30254647f3,13298b0b-bc71-4917-97b1-96399ab2e6a3,/mnt/images/Camphouse/CAMPHOUSE_04236.jpg,2022-06-27T05:04:55+00:00,Camphouse,unknown,pig,pig,0.583,True,user,162,201,240,241,
7eecff66-4d99-4f89-84bc-1111c73d68d7,62b9d1da-55c3-4396-80c0-e25004d16cc8,/mnt/images/Camphouse/CAMPHOUSE_04229.jpg,2022-06-27T01:50:19+00:00,Camphouse,unknown,cattle,cattle,0.629,True,user,276,213,300,241,
1a7a61f6-a377-4e52-8a6a-0ae178817800,9ecb2613-9cab-4033-bb8c-e1cefda4149d,/mnt/images/Camphouse/CAMPHOUSE_04277.jpg,2022-06-29T01:24:05+00:00,Camphouse,unknown,doe,doe,0.799,True,user,273,185,295,205,
31d4aa88-d751-4344-93a2-3eac3ef3ae6a,986f2152-c633-4942-9bb1-e11c6519a39d,/mnt/images/Camphouse/CAMPHOUSE_04279.jpg,2022-06-29T02:16:13+00:00,Camphouse,unknown,doe,doe,0.800,True,user,207,223,234,256,
4bc708f2-bfe0-4584-a893-82324641a6fc,1aeb8cbd-defa-4a4f-b68c-ca8f4353b591,/mnt/images/Camphouse/CAMPHOUSE_04284.jpg,2022-06-29T12:19:24+00:00,Camphouse,unknown,doe,doe,0.812,True,user,415,228,438,251,
be009d1a-25f8-43fb-93ad-b51fa9002863,dc617b01-ac20-4032-9774-6a499dbf7903,/mnt/images/Camphouse/CAMPHOUSE_04289.jpg,2022-06-30T02:06:17+00:00,Camphouse,unknown,doe,doe,0.756,True,user,68,178,100,216,
d7131edd-4155-4756-bc82-25eeea18e07b,e7293677-ef57-4d23-a79d-26f88bad5b50,/mnt/images/270_Jason/270_JASON_01064.jpg,2022-06-29T02:04:26+00:00,270_Jason,unknown,doe,doe,0.865,True,user,292,206,336,238,
dc155f32-6821-4370-8af1-e5931c52a1a4,16e31371-e806-4853-80b4-2b9cfb88998f,/mnt/images/Camphouse/CAMPHOUSE_04278.jpg,2022-06-29T02:15:31+00:00,Camphouse,unknown,doe,doe,0.859,True,user,122,278,167,343,
e5aad6d0-a3a9-47ea-b0ba-adbbb3d3a8a6,1aeb8cbd-defa-4a4f-b68c-ca8f4353b591,/mnt/images/Camphouse/CAMPHOUSE_04284.jpg,2022-06-29T12:19:24+00:00,Camphouse,unknown,doe,doe,0.667,True,user,356,194,372,211,
09006896-ddc1-4786-b40a-94be26fe6bfc,f581ab01-a2af-4d02-8c6e-65fb36eec752,/mnt/images/Camphouse/CAMPHOUSE_04245.jpg,2022-06-27T09:47:31+00:00,Camphouse,unknown,doe,doe,0.829,True,user,262,201,301,232,
0b7bb022-b6d4-4d51-bc22-33abe44619a1,e65cf291-b17a-4f37-b9dc-6cd4bc1c3788,/mnt/images/Camphouse/CAMPHOUSE_04247.jpg,2022-06-27T09:50:22+00:00,Camphouse,unknown,doe,doe,0.840,True,user,55,159,104,202,
1544c0c9-6099-4c58-b101-a5519e1ee812,182b93d0-2b60-4257-aa19-682406fcb300,/mnt/images/Camphouse/CAMPHOUSE_04248.jpg,2022-06-27T09:54:31+00:00,Camphouse,unknown,doe,doe,0.822,True,user,310,274,338,316,
181be275-663d-48cf-9617-b78f20f2d5cc,0a571a40-3626-4bba-832b-626778d9056f,/mnt/images/Camphouse/CAMPHOUSE_04251.jpg,2022-06-27T11:24:44+00:00,Camphouse,unknown,doe,doe,0.851,True,user,7,208,46,263,
3aed3da7-0981-479c-8296-f1125fc3756e,6580a032-4306-4645-bbf8-dd5889cb18ea,/mnt/images/Camphouse/CAMPHOUSE_04276.jpg,2022-06-29T01:23:18+00:00,Camphouse,unknown,doe,doe,0.850,True,user,274,230,318,266,
5dccf799-992d-47a3-b8f1-b5bc14e28adc,479c68f6-7f62-4924-a46c-42dd7cd7a367,/mnt/images/Camphouse/CAMPHOUSE_04243.jpg,2022-06-27T09:37:48+00:00,Camphouse,unknown,doe,doe,0.780,True,user,21,173,57,209,
75b7785c-aef3-4378-8827-5d9d68c5b186,b49806ac-20aa-4a8b-9367-f7a0e6c2df45,/mnt/images/Camphouse/CAMPHOUSE_04250.jpg,2022-06-27T11:23:47+00:00,Camphouse,unknown,doe,doe,0.836,True,user,95,201,125,241,
7812e08f-0969-4702-ba2d-07e3f91a6c51,e9b5ef40-6f4d-4e5b-a72f-7f61319ccdcc,/mnt/images/Camphouse/CAMPHOUSE_04244.jpg,2022-06-27T09:46:42+00:00,Camphouse,unknown,doe,doe,0.724,True,user,408,239,435,267,
ad774917-7840-445c-a3f9-cc0c295e2910,514217e2-251e-4c00-b378-21f8d7a300c4,/mnt/images/Camphouse/CAMPHOUSE_04264.jpg,2022-06-28T04:11:28+00:00,Camphouse,unknown,doe,doe,0.836,True,user,319,226,353,255,
b9288c02-ac93-452a-8cd9-e1a81fe8e208,110780c3-a89f-4f21-8fe8-52016b1c232b,/mnt/images/Camphouse/CAMPHOUSE_04232.jpg,2022-06-27T01:53:26+00:00,Camphouse,unknown,doe,doe,0.840,True,user,314,225,353,256,
0e868bc6-b161-4a51-a0f1-f2ff71c93e24,ce28839a-4488-4395-a022-50f58520c9e2,/mnt/images/Sanctuary/SANCTUARY_05851.jpg,2022-06-04T12:36:07+00:00,Sanctuary,doe,cattle,cattle,0.632,True,user,126,201,167,251,
a50f12e7-e332-4745-84bf-b8b9f5c3ae70,53d71fdc-1278-4b3e-bd2d-bd038a39b00e,/mnt/images/270_Jason/270_JASON_01066.jpg,2022-06-30T01:49:35+00:00,270_Jason,unknown,doe,doe,0.743,True,user,0,140,450,456,
03fdf9b8-2d38-4ccd-ab66-005f683a5731,af7a6b3c-f440-4bad-b249-79674a5c89e2,/mnt/images/Sanctuary/SANCTUARY_05710.jpg,2022-05-24T00:12:38+00:00,Sanctuary,unknown,doe,doe,0.864,True,user,307,194,344,236,
0032faae-4575-4cc9-ac89-e18a70894658,6275a584-f3de-4d2d-a5b0-224b83d8cd76,/mnt/images/Camphouse/CAMPHOUSE_04184.jpg,2022-06-26T06:23:07+00:00,Camphouse,unknown,pig,pig,0.888,True,user,250,273,312,352,
08556967-a35a-43e8-a047-8ce2cca232bf,29bc781f-eb9c-479c-93b8-dcd315226591,/mnt/images/Camphouse/CAMPHOUSE_04189.jpg,2022-06-26T06:26:37+00:00,Camphouse,unknown,pig,pig,0.882,True,user,235,245,321,296,
1369d109-ba32-4800-b742-300588ad8a1c,327a09d4-75a2-44ad-83e7-ed6c73a8101d,/mnt/images/Camphouse/CAMPHOUSE_04187.jpg,2022-06-26T06:25:15+00:00,Camphouse,unknown,pig,pig,0.804,True,user,301,225,325,254,
34dcf027-9775-45f4-8e27-d1bf4a71bce9,afc8be4a-5209-44a3-b755-e097154b483c,/mnt/images/Camphouse/CAMPHOUSE_04182.jpg,2022-06-26T06:21:44+00:00,Camphouse,unknown,pig,pig,0.523,True,user,63,256,158,330,
10b17db0-02bd-4b10-b2d9-74948ac65f60,c17c28da-523c-4848-97e9-57c664830a75,/mnt/images/Camphouse/CAMPHOUSE_04146.jpg,2022-06-25T09:00:24+00:00,Camphouse,unknown,cattle,cattle,0.502,True,user,165,121,271,237,
191efb0d-7494-4ffe-a402-7027cc7da25c,768ef9aa-6fd3-4266-9d1a-d983cd1efdbe,/mnt/images/Camphouse/CAMPHOUSE_04230.jpg,2022-06-27T01:51:46+00:00,Camphouse,unknown,cattle,cattle,0.862,True,user,95,141,119,164,
3bad6815-d568-42a1-8179-a9309257c626,64a915b1-ff50-4c34-bec7-8385743e54a1,/mnt/images/Camphouse/CAMPHOUSE_04142.jpg,2022-06-25T08:32:41+00:00,Camphouse,unknown,cattle,cattle,0.561,True,user,1,169,190,469,
49c89433-d464-4edf-9cb1-1619eba77fd9,2fae6621-1c0e-40b1-b0f3-3e4b8434e35f,/mnt/images/Camphouse/CAMPHOUSE_04137.jpg,2022-06-25T08:23:18+00:00,Camphouse,unknown,cattle,cattle,0.563,True,user,33,319,119,453,
67998ebc-f7ed-447a-bda5-205a44217ee0,62b9d1da-55c3-4396-80c0-e25004d16cc8,/mnt/images/Camphouse/CAMPHOUSE_04229.jpg,2022-06-27T01:50:19+00:00,Camphouse,unknown,cattle,cattle,0.536,True,user,139,170,155,189,
72e2c3ac-3bc0-4cae-8494-edf64bdd44d6,77a3d581-862e-4d7d-9e5f-310c54c933d6,/mnt/images/Camphouse/CAMPHOUSE_04144.jpg,2022-06-25T08:45:10+00:00,Camphouse,unknown,cattle,cattle,0.549,True,user,166,167,309,249,
a4b74722-4caa-4e1a-a8dc-9b90cf6b0f2a,768ef9aa-6fd3-4266-9d1a-d983cd1efdbe,/mnt/images/Camphouse/CAMPHOUSE_04230.jpg,2022-06-27T01:51:46+00:00,Camphouse,unknown,cattle,cattle,0.773,True,user,19,147,45,173,
cfd353b6-26be-4b0f-b6e1-259b941ba708,64a915b1-ff50-4c34-bec7-8385743e54a1,/mnt/images/Camphouse/CAMPHOUSE_04142.jpg,2022-06-25T08:32:41+00:00,Camphouse,unknown,cattle,cattle,0.571,True,user,446,224,515,264,
d7207548-1a6d-4ca6-bf02-ea96744e29b1,e2f1b222-35a5-4535-ae8d-27c60f6a6c98,/mnt/images/Camphouse/CAMPHOUSE_04145.jpg,2022-06-25T08:54:49+00:00,Camphouse,unknown,cattle,cattle,0.706,True,user,139,150,281,235,
d9a3bc0c-a160-4213-8ac9-dc7fced0b76c,1420cf01-909c-48b9-a0dd-a5248544792a,/mnt/images/Camphouse/CAMPHOUSE_04138.jpg,2022-06-25T08:25:54+00:00,Camphouse,unknown,cattle,cattle,0.765,True,user,35,320,123,456,
f8c1c8f7-fb15-44f6-ba13-2c8b98dbe324,8bf42962-3055-4215-a38f-d915399bd4cc,/mnt/images/Camphouse/CAMPHOUSE_04143.jpg,2022-06-25T08:38:11+00:00,Camphouse,unknown,cattle,cattle,0.738,True,user,169,169,307,249,
6a0ffdcb-67ee-4d21-93ef-da18352bb664,f96e4e12-fca1-4c28-a007-39b2900ef4af,/mnt/images/Camphouse/CAMPHOUSE_04228.jpg,2022-06-27T01:49:33+00:00,Camphouse,unknown,doe,doe,0.554,True,user,539,234,552,244,
a669ee81-ff36-4ccd-85d0-5174b7fa954b,c2d0e520-5868-4d96-a343-6572533d5a9e,/mnt/images/Camphouse/CAMPHOUSE_04231.jpg,2022-06-27T01:52:37+00:00,Camphouse,unknown,doe,doe,0.824,True,user,331,223,383,284,
a8a23dd6-0e13-441c-a3cd-5bfdd0bc2c1e,514217e2-251e-4c00-b378-21f8d7a300c4,/mnt/images/Camphouse/CAMPHOUSE_04264.jpg,2022-06-28T04:11:28+00:00,Camphouse,unknown,doe,doe,0.836,True,user,319,226,353,255,
a8cbf45b-0df9-45cf-a91e-6f43bc69729f,f96e4e12-fca1-4c28-a007-39b2900ef4af,/mnt/images/Camphouse/CAMPHOUSE_04228.jpg,2022-06-27T01:49:33+00:00,Camphouse,unknown,doe,doe,0.554,True,user,539,234,552,244,
ae6d6672-9b44-4a27-a76b-3c5474ba7e2c,f96e4e12-fca1-4c28-a007-39b2900ef4af,/mnt/images/Camphouse/CAMPHOUSE_04228.jpg,2022-06-27T01:49:33+00:00,Camphouse,unknown,doe,doe,0.856,True,user,16,111,40,131,
afa97775-0606-4086-9d25-4197d35dfa40,0a571a40-3626-4bba-832b-626778d9056f,/mnt/images/Camphouse/CAMPHOUSE_04251.jpg,2022-06-27T11:24:44+00:00,Camphouse,doe,doe,doe,0.741,True,user,12,207,47,263,
b7abbc02-721a-42fa-a0f4-3d6c909f135d,f581ab01-a2af-4d02-8c6e-65fb36eec752,/mnt/images/Camphouse/CAMPHOUSE_04245.jpg,2022-06-27T09:47:31+00:00,Camphouse,doe,doe,doe,0.788,True,user,261,201,298,231,
ba539694-1a36-4c8e-88ae-70b522c9cbf4,2928ce0f-0817-4e12-83d8-aa946cc21bd8,/mnt/images/Camphouse/CAMPHOUSE_04227.jpg,2022-06-27T00:13:21+00:00,Camphouse,unknown,doe,doe,0.829,True,user,195,280,234,328,
bbd0a7f6-7d20-4fbb-a0a3-6d8a068e3e55,514217e2-251e-4c00-b378-21f8d7a300c4,/mnt/images/Camphouse/CAMPHOUSE_04264.jpg,2022-06-28T04:11:28+00:00,Camphouse,doe,doe,doe,0.718,True,user,319,227,352,259,
bc90c660-67b9-4a7b-9c41-9697681b2ea6,5b4a5d7f-ef64-42a4-a9a9-df3e888f24a3,/mnt/images/Camphouse/CAMPHOUSE_04246.jpg,2022-06-27T09:48:11+00:00,Camphouse,unknown,doe,doe,0.795,True,user,30,210,59,249,
c013ab22-4244-4f76-ae43-425fa02cfe46,5b4a5d7f-ef64-42a4-a9a9-df3e888f24a3,/mnt/images/Camphouse/CAMPHOUSE_04246.jpg,2022-06-27T09:48:11+00:00,Camphouse,unknown,doe,doe,0.795,True,user,30,210,59,249,
c6d9f310-21a7-49e7-9d9e-efd263ef16a5,f96e4e12-fca1-4c28-a007-39b2900ef4af,/mnt/images/Camphouse/CAMPHOUSE_04228.jpg,2022-06-27T01:49:33+00:00,Camphouse,unknown,doe,doe,0.822,True,user,249,201,275,225,
c7f0f058-7cb1-4555-915b-843ac30f6e19,f96e4e12-fca1-4c28-a007-39b2900ef4af,/mnt/images/Camphouse/CAMPHOUSE_04228.jpg,2022-06-27T01:49:33+00:00,Camphouse,doe,doe,doe,0.752,True,user,248,199,277,225,
cd134d91-8d0b-4be1-a3cd-ea8939fb8148,11fd4e8e-fca7-4a75-84d1-5967afe4d2df,/mnt/images/Camphouse/CAMPHOUSE_04263.jpg,2022-06-28T04:10:30+00:00,Camphouse,doe,doe,doe,0.765,True,user,253,230,286,262,
cf3aa79f-fa3e-47c7-a8e2-3254039fa9ad,f96e4e12-fca1-4c28-a007-39b2900ef4af,/mnt/images/Camphouse/CAMPHOUSE_04228.jpg,2022-06-27T01:49:33+00:00,Camphouse,unknown,doe,doe,0.822,True,user,249,201,275,225,
cfbb3800-8e3d-4a00-8d0f-ea69967216ad,0a571a40-3626-4bba-832b-626778d9056f,/mnt/images/Camphouse/CAMPHOUSE_04251.jpg,2022-06-27T11:24:44+00:00,Camphouse,doe,doe,doe,0.741,True,user,12,207,47,263,
d9d75003-a450-475b-a2ec-cce619875ca9,f581ab01-a2af-4d02-8c6e-65fb36eec752,/mnt/images/Camphouse/CAMPHOUSE_04245.jpg,2022-06-27T09:47:31+00:00,Camphouse,doe,doe,doe,0.788,True,user,261,201,298,231,
dabf4e29-45c3-4905-958d-a85153b8211b,e65cf291-b17a-4f37-b9dc-6cd4bc1c3788,/mnt/images/Camphouse/CAMPHOUSE_04247.jpg,2022-06-27T09:50:22+00:00,Camphouse,doe,doe,doe,0.826,True,user,57,158,105,201,
dcf840f5-cbf9-4f61-9952-9bfd6b48bdc8,5b4a5d7f-ef64-42a4-a9a9-df3e888f24a3,/mnt/images/Camphouse/CAMPHOUSE_04246.jpg,2022-06-27T09:48:11+00:00,Camphouse,doe,doe,doe,0.528,True,user,32,210,61,245,
de1b0981-e5cd-4ceb-ae3b-84a8f6a4d20c,f96e4e12-fca1-4c28-a007-39b2900ef4af,/mnt/images/Camphouse/CAMPHOUSE_04228.jpg,2022-06-27T01:49:33+00:00,Camphouse,unknown,doe,doe,0.856,True,user,16,111,40,131,
b9a9f071-0bba-40a3-9cff-b97c8e7d1a10,c85ee103-0b34-4730-a297-cbd428b7e3fe,/mnt/images/Camphouse/CAMPHOUSE_04242.jpg,2022-06-27T09:36:31+00:00,Camphouse,doe,doe,doe,0.708,True,user,108,164,142,193,
14d2ddad-f03a-476a-8234-a64eae8ffc0e,14c334a9-5818-43d9-bf26-429ded5127bd,/mnt/images/Camphouse/CAMPHOUSE_04136.jpg,2022-06-25T08:18:58+00:00,Camphouse,unknown,cattle,cattle,0.500,True,user,6,304,115,467,
45410bec-d727-488f-b3a0-77c51c4864a5,14c334a9-5818-43d9-bf26-429ded5127bd,/mnt/images/Camphouse/CAMPHOUSE_04136.jpg,2022-06-25T08:18:58+00:00,Camphouse,unknown,cattle,cattle,0.539,True,user,206,136,349,242,
de9cb4eb-5551-4570-aa6b-4896098f9a50,f96e4e12-fca1-4c28-a007-39b2900ef4af,/mnt/images/Camphouse/CAMPHOUSE_04228.jpg,2022-06-27T01:49:33+00:00,Camphouse,unknown,doe,doe,0.822,True,user,249,201,275,225,
e0085892-5c28-4af9-8e95-37e46e1d2e7f,e9b5ef40-6f4d-4e5b-a72f-7f61319ccdcc,/mnt/images/Camphouse/CAMPHOUSE_04244.jpg,2022-06-27T09:46:42+00:00,Camphouse,unknown,doe,doe,0.724,True,user,408,239,435,267,
e2492634-9adf-43b3-9ac9-0bb661893267,b49806ac-20aa-4a8b-9367-f7a0e6c2df45,/mnt/images/Camphouse/CAMPHOUSE_04250.jpg,2022-06-27T11:23:47+00:00,Camphouse,unknown,doe,doe,0.836,True,user,95,201,125,241,
e730cbfa-69fb-4dcd-9b9b-739d0fa99a19,f96e4e12-fca1-4c28-a007-39b2900ef4af,/mnt/images/Camphouse/CAMPHOUSE_04228.jpg,2022-06-27T01:49:33+00:00,Camphouse,doe,doe,doe,0.771,True,user,16,112,40,130,
eb5ec57e-a75e-4e00-8025-258281466369,f96e4e12-fca1-4c28-a007-39b2900ef4af,/mnt/images/Camphouse/CAMPHOUSE_04228.jpg,2022-06-27T01:49:33+00:00,Camphouse,doe,doe,doe,0.751,True,user,248,199,277,225,
ec85b1a5-c8eb-439e-a3c4-50d668e92d35,b49806ac-20aa-4a8b-9367-f7a0e6c2df45,/mnt/images/Camphouse/CAMPHOUSE_04250.jpg,2022-06-27T11:23:47+00:00,Camphouse,unknown,doe,doe,0.836,True,user,95,201,125,241,
ed2dff11-67d4-4845-b7ff-e458d75a89c2,e9b5ef40-6f4d-4e5b-a72f-7f61319ccdcc,/mnt/images/Camphouse/CAMPHOUSE_04244.jpg,2022-06-27T09:46:42+00:00,Camphouse,doe,doe,doe,0.644,True,user,408,239,428,268,
f291cc09-d066-45f5-a90d-d8af46843409,f96e4e12-fca1-4c28-a007-39b2900ef4af,/mnt/images/Camphouse/CAMPHOUSE_04228.jpg,2022-06-27T01:49:33+00:00,Camphouse,unknown,doe,doe,0.856,True,user,16,111,40,131,
f2a216cf-dc4a-4fd8-a901-bfd24eac932a,11fd4e8e-fca7-4a75-84d1-5967afe4d2df,/mnt/images/Camphouse/CAMPHOUSE_04263.jpg,2022-06-28T04:10:30+00:00,Camphouse,unknown,doe,doe,0.818,True,user,252,228,287,261,
aa7e102d-c41f-42d6-bdd8-f5f99ba54b70,c9ddaca0-fc4c-494f-b43a-749718e004b9,/mnt/images/Sanctuary/SANCTUARY_05874.jpg,2022-06-07T21:29:54+00:00,Sanctuary,unknown,human,human,0.747,True,user,394,98,639,328,
f5342d24-1ccf-49d6-bb46-20d50e42986c,c2d0e520-5868-4d96-a343-6572533d5a9e,/mnt/images/Camphouse/CAMPHOUSE_04231.jpg,2022-06-27T01:52:37+00:00,Camphouse,unknown,doe,doe,0.873,True,user,26,153,68,192,
f54e0083-15d9-4fa1-aeab-21c55c5dd8d9,5b4a5d7f-ef64-42a4-a9a9-df3e888f24a3,/mnt/images/Camphouse/CAMPHOUSE_04246.jpg,2022-06-27T09:48:11+00:00,Camphouse,unknown,doe,doe,0.795,True,user,30,210,59,249,
f9498107-de09-4a59-b484-b46286ee77c7,110780c3-a89f-4f21-8fe8-52016b1c232b,/mnt/images/Camphouse/CAMPHOUSE_04232.jpg,2022-06-27T01:53:26+00:00,Camphouse,unknown,doe,doe,0.840,True,user,314,225,353,256,
fd5ca341-9de1-429a-8f81-30865ad5ea9b,110780c3-a89f-4f21-8fe8-52016b1c232b,/mnt/images/Camphouse/CAMPHOUSE_04232.jpg,2022-06-27T01:53:26+00:00,Camphouse,doe,doe,doe,0.826,True,user,314,223,355,257,
16108a76-24fa-403d-94fa-2ec910af9260,66aac0bb-57ab-49ab-a2fe-6c3676fd27d2,/mnt/images/Sanctuary/SANCTUARY_05850.jpg,2022-06-04T12:10:59+00:00,Sanctuary,unknown,cattle,cattle,0.543,True,user,0,166,166,351,
fe4736f4-1d90-46c4-bb9d-6d20c5e0fe35,182b93d0-2b60-4257-aa19-682406fcb300,/mnt/images/Camphouse/CAMPHOUSE_04248.jpg,2022-06-27T09:54:31+00:00,Camphouse,doe,doe,doe,0.802,True,user,310,274,337,314,
fe6b5bff-7f94-4dc1-bb9d-62b5f549bb04,0a571a40-3626-4bba-832b-626778d9056f,/mnt/images/Camphouse/CAMPHOUSE_04251.jpg,2022-06-27T11:24:44+00:00,Camphouse,unknown,doe,doe,0.851,True,user,7,208,46,263,
ff98c4e6-f7f6-4c9e-80fd-4585893a7213,f96e4e12-fca1-4c28-a007-39b2900ef4af,/mnt/images/Camphouse/CAMPHOUSE_04228.jpg,2022-06-27T01:49:33+00:00,Camphouse,unknown,doe,doe,0.856,True,user,16,111,40,131,
633906ff-1872-4084-91b5-f8e66ead671e,9e512463-6220-41bb-b014-1e214ab8cb39,/mnt/images/Sanctuary/SANCTUARY_05821.jpg,2022-06-03T01:11:49+00:00,Sanctuary,unknown,doe,doe,0.587,True,user,361,93,556,332,
c3f6015f-a3f6-4252-af52-29f9604b3b59,ee7c65a0-672a-4209-bd95-d216298f854e,/mnt/images/TinMan/TINMAN_00123.jpg,2022-04-19T13:37:32+00:00,TinMan,unknown,buck,buck,0.757,True,user,510,0,639,459,
0712178b-aa89-49d0-9016-cc2dc61ad203,e3581399-617d-4652-beba-328eaf48bd1f,/mnt/images/Phils_Secret_Spot/PHILS_SECRET_SPOT_00080.jpg,2021-08-28T17:50:03+00:00,Phils_Secret_Spot,unknown,no animals,no animals,0.673,True,user,1252,1215,1419,1297,
ff526aed-e32d-429c-ae1d-44950f3f4193,a5e68729-8815-4b71-bcd0-21f5bfd71206,/mnt/images/Sanctuary/SANCTUARY_05718.jpg,2022-05-24T00:19:50+00:00,Sanctuary,doe,cattle,cattle,0.837,True,user,361,198,396,234,
04aa8be7-34de-4389-9942-f414b409b902,f5e026c0-60c8-44bb-94b4-cf906d7f3578,/mnt/images/Sanctuary/SANCTUARY_05773.jpg,2022-05-25T02:43:08+00:00,Sanctuary,doe,raccoon,raccoon,0.574,True,user,617,216,639,258,
01020e26-39e0-4313-8db6-c2b60bf068c5,a1232906-aea2-47c2-acbc-05b196c42f3d,/mnt/images/Hayfield/HAYFIELD_01636.jpg,2022-05-26T02:02:08+00:00,Hayfield,fawn,doe,doe,0.505,True,user,301,225,363,297,
fdf02069-627a-4527-8b3f-ea87e3b29c78,af7a6b3c-f440-4bad-b249-79674a5c89e2,/mnt/images/Sanctuary/SANCTUARY_05710.jpg,2022-05-24T00:12:38+00:00,Sanctuary,unknown,doe,doe,0.864,True,user,307,194,344,236,
059588a2-4a8d-4d22-853c-aaa1789305a9,9728d840-ec71-431e-967f-ea1cf3aeaa40,/mnt/images/TinMan/TINMAN_00107.jpg,2022-04-15T13:57:02+00:00,TinMan,unknown,cattle,cattle,0.896,True,user,0,145,96,338,
11bca039-9d96-4009-802d-d0633ec5d0be,6ae9248f-1733-481e-b11e-96f3a7f7f775,/mnt/images/TinMan/TINMAN_00108.jpg,2022-04-15T13:57:47+00:00,TinMan,unknown,cattle,cattle,0.791,True,user,515,18,639,390,
29d81e9a-bc5b-4cae-8330-f8052aa2b1b6,6f5d971d-f070-459e-bf33-0e6eacda5a67,/mnt/images/TinMan/TINMAN_00109.jpg,2022-04-15T13:58:36+00:00,TinMan,unknown,cattle,cattle,0.589,True,user,322,0,639,446,
3e190726-6672-4584-ab0c-1f9f65fb1fb2,9728d840-ec71-431e-967f-ea1cf3aeaa40,/mnt/images/TinMan/TINMAN_00107.jpg,2022-04-15T13:57:02+00:00,TinMan,unknown,cattle,cattle,0.779,True,user,515,0,639,435,
3e54882e-fad6-44ae-a3a6-db074ee946c6,6ae9248f-1733-481e-b11e-96f3a7f7f775,/mnt/images/TinMan/TINMAN_00108.jpg,2022-04-15T13:57:47+00:00,TinMan,unknown,cattle,cattle,0.791,True,user,515,18,639,390,
5805959b-ba20-42cd-b4bc-de969503755e,6ae9248f-1733-481e-b11e-96f3a7f7f775,/mnt/images/TinMan/TINMAN_00108.jpg,2022-04-15T13:57:47+00:00,TinMan,unknown,cattle,cattle,0.812,True,user,2,140,145,419,
67a340d0-1830-4c53-a515-d92ac631cb3d,6ae9248f-1733-481e-b11e-96f3a7f7f775,/mnt/images/TinMan/TINMAN_00108.jpg,2022-04-15T13:57:47+00:00,TinMan,unknown,cattle,cattle,0.812,True,user,2,140,145,419,
6b8e6432-b135-4ba1-a5c6-a1c71e05e04b,9728d840-ec71-431e-967f-ea1cf3aeaa40,/mnt/images/TinMan/TINMAN_00107.jpg,2022-04-15T13:57:02+00:00,TinMan,unknown,cattle,cattle,0.779,True,user,515,0,639,435,
6cc709aa-920c-4dc1-86e7-fcd2ba17fd10,6ae9248f-1733-481e-b11e-96f3a7f7f775,/mnt/images/TinMan/TINMAN_00108.jpg,2022-04-15T13:57:47+00:00,TinMan,unknown,cattle,cattle,0.544,True,user,174,161,349,311,
776e0166-891a-4d78-873c-01c2e90b6c06,9728d840-ec71-431e-967f-ea1cf3aeaa40,/mnt/images/TinMan/TINMAN_00107.jpg,2022-04-15T13:57:02+00:00,TinMan,unknown,cattle,cattle,0.779,True,user,515,0,639,435,
